code,id,label,statement,subject,domain,minimumAge,maximumAge,competencyType,evidenceExpectationCount,alignmentCount,reviewStatus,sourceId,sourceReferenceId,sourceUri
ASFAI-MAT-892CCA0AEF,https://education.asfai.org/objectives/0c3200a0-c62b-5db7-8d76-5120683fc046,Measuring mass and weight (age 4+),"Demonstrate the “Measuring mass and weight (age 4+)” objective: Compare two objects directly by mass or weight and describe the difference using language such as heavy, light, heavier than, lighter than.",Mathematics,Measurement,4,6,PROCEDURAL,3,3,unreviewed,mt_-P1kdZhHbL,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_-P1kdZhHbL,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-SCI-692542A594,https://education.asfai.org/objectives/13f1ea5a-8c12-502f-9225-d5dd2c142afa,Why circuit components behave differently,"Demonstrate the “Why circuit components behave differently” objective: Compare and give reasons for variations in how circuit components function, including brightness of bulbs, loudness of buzzers, and switch positions.",Science,Energy,10,11,CONCEPTUAL,3,1,unreviewed,mt_-QY08-88rw,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_-QY08-88rw,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-SCI-74DB81C059,https://education.asfai.org/objectives/a09f51db-95cb-5312-9577-809b4874124d,Extinction & Rapid Change,"Demonstrate the “Extinction & Rapid Change” objective: Explain how environmental change can outpace a species' ability to adapt through natural selection, leading to extinction, using historical and contemporary examples.",Science,Ecosystems & Habitats,12,14,CONCEPTUAL,4,2,unreviewed,mt_-r3B4FQyX3,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_-r3B4FQyX3,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-SCI-F3016C29FE,https://education.asfai.org/objectives/f5f6f19c-4f8e-5fa7-ab96-e317632eeb0a,How Telescopes Work,"Demonstrate the “How Telescopes Work” objective: Know that telescopes are instruments that help us see distant objects in space, and that space telescopes like Hubble and James Webb orbit above Earth’s atmosphere to get clearer views of the universe.",Science,Space Exploration,7,9,CONCEPTUAL,3,0,unreviewed,mt_-SZU6cVB_-,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_-SZU6cVB_-,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-ELA-21114356CD,https://education.asfai.org/objectives/0ce49f41-95d1-50e9-96fe-4f61972ff8b3,Grammar Terms: Modal Verbs and Clauses,"Demonstrate the “Grammar Terms: Modal Verbs and Clauses” objective: Know and use Year 5 grammar terminology accurately when discussing reading and writing: modal verb, relative pronoun, relative clause, parenthesis, bracket, dash, cohesion, ambiguity.",English,Grammar & Punctuation,9,10,LANGUAGE,3,3,unreviewed,mt_-tcJeAhK5k,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_-tcJeAhK5k,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-SCI-1FDA5C3782,https://education.asfai.org/objectives/67fc3360-3ae0-5e39-8735-27daf12aa18e,What Causes Wind,"Demonstrate the “What Causes Wind” objective: Understand what causes wind: the Sun heats the Earth's surface unevenly, warm air rises because it is lighter, and cooler air rushes in to take its place — this movement of air is wind.",Science,Weather & Climate,7,9,CONCEPTUAL,3,0,unreviewed,mt_-UAxilUtUt,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_-UAxilUtUt,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-MAT-E17A3AE99D,https://education.asfai.org/objectives/dc0b625b-d2ec-51b3-b828-025a980bd49e,Adding fractions (different denominators),Demonstrate the “Adding fractions (different denominators)” objective: Add and subtract fractions with denominators that are multiples of the same number by finding a common denominator.,Mathematics,Fractions,9,10,PROCEDURAL,3,0,unreviewed,mt_-V7EnqU7gG,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_-V7EnqU7gG,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-SCI-E235B91738,https://education.asfai.org/objectives/80f531ce-01d1-5f7a-8742-1d33fd8a9bf8,How Animals Have Babies,"Demonstrate the “How Animals Have Babies” objective: Know that different animals have their babies in different ways — some lay eggs (birds, reptiles, fish, insects), some give birth to live young (most mammals) — and that babies may look like miniature adults or look very different from their parents.",Science,Animals of the World,5,7,CONCEPTUAL,3,0,unreviewed,mt_-vsLvsxp0L,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_-vsLvsxp0L,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-MAT-209B0C01A9,https://education.asfai.org/objectives/7d485fa0-ae8d-5bf4-b967-35be29a44c25,Ordering Events in Time,"Demonstrate the “Ordering Events in Time” objective: Sequence events in chronological order using language such as before, after, next, first, today, yesterday, tomorrow, morning, afternoon, evening.",Mathematics,Measurement,4,6,LANGUAGE,3,1,unreviewed,mt_-vvVxpOHG2,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_-vvVxpOHG2,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-SCI-FC0610F8EE,https://education.asfai.org/objectives/8bf64df3-ae28-5ddc-8211-11156a5eb827,Sun-Driven Weather Systems,"Demonstrate the “Sun-Driven Weather Systems” objective: Understand how the Sun drives weather: the Sun heats Earth's surface unevenly (land heats faster than water, equator gets more heat than poles), creating differences in air pressure that cause wind patterns, ocean currents, and large-scale weather systems.",Science,Weather & Climate,9,11,CONCEPTUAL,3,0,unreviewed,mt_-YYnLLIZh5,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_-YYnLLIZh5,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-SCI-C21CF9C8A3,https://education.asfai.org/objectives/a348b2da-b5ae-5027-8272-78a3264f68ad,Rock layers and Earth's history,"Demonstrate the “Rock layers and Earth's history” objective: Interpret cross-section diagrams of the Earth's interior, geological strata, and rock cycle; read and label layers (crust, mantle, outer core, inner core); understand that deeper layers in sedimentary sequences are older.",Science,Earth's Systems,10,11,REPRESENTATIONAL,3,0,unreviewed,mt_0_K-GrKQpd,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_0_K-GrKQpd,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-ELA-922124ED85,https://education.asfai.org/objectives/e520016b-2a3a-578f-a43d-7c0a52bfd42f,Joining Letters,"Demonstrate the “Joining Letters” objective: Begin to join letters using diagonal and horizontal strokes, understanding which letter pairs are best left unjoined, forming letters of correct size relative to one another.",English,Handwriting & Transcription,6,10,PROCEDURAL,3,9,unreviewed,mt_02DH7sGXCi,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_02DH7sGXCi,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-SCI-7C7882D558,https://education.asfai.org/objectives/6b039a71-d9ee-5399-92ff-68193d370ab5,"Camouflage, warning colours, and mimicry","Demonstrate the “Camouflage, warning colours, and mimicry” objective: Camouflage, warning colours, and mimicry: how insects survive by hiding or sending visual signals. Stick insects look like twigs, leaf insects look like leaves. Wasps have warning stripes; hoverflies mimic wasps but are harmless. The 'can you spot it?' challenge.",Science,Insects & Minibeasts,7,9,CONCEPTUAL,3,0,unreviewed,mt_07Geg7LITa,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_07Geg7LITa,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-MAT-44729B8FD6,https://education.asfai.org/objectives/87f3fc44-68fd-5ba8-af7d-af7b0e264e12,Understanding fractions (age 9+),Demonstrate the “Understanding fractions (age 9+)” objective: Understand a fraction a/b with a > 1 as a sum of fractions 1/b (e.g. 3/5 = 1/5 + 1/5 + 1/5).,Mathematics,Fractions,9,10,CONCEPTUAL,3,0,unreviewed,mt_09sySPqM9Z,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_09sySPqM9Z,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-SCI-148FBD2BCC,https://education.asfai.org/objectives/4ebbaaa0-e7fa-51ad-9850-da83731125d6,Matter Cycling in Ecosystems,"Demonstrate the “Matter Cycling in Ecosystems” objective: Develop a model to describe the movement of matter among plants, animals, decomposers, and the environment in an ecosystem.",Science,Ecosystems & Habitats,10,11,CONCEPTUAL,3,1,unreviewed,mt_0ajzcoKAKw,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_0ajzcoKAKw,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-SCI-7F99EA29B2,https://education.asfai.org/objectives/b9f3528a-0675-52de-9875-1fc58d402617,Seeds & Plant Growth,Demonstrate the “Seeds & Plant Growth” objective: Observe and describe how seeds and bulbs grow into mature plants through stages of germination and growth.,Science,Organisms & Life Processes,6,7,PROCEDURAL,3,1,unreviewed,mt_0B64gfJf7j,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_0B64gfJf7j,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-SCI-7F341689E5,https://education.asfai.org/objectives/607f3ca9-2549-5251-a24b-d2034fecd309,Finite Resources & Recycling,"Demonstrate the “Finite Resources & Recycling” objective: Explain that many raw materials (metals, fossil fuels, minerals) are finite resources, describe the environmental costs of extraction, and evaluate the benefits of recycling and the circular economy.",Science,Matter & Materials,12,14,CONCEPTUAL,4,2,unreviewed,mt_0e5rZxbAeR,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_0e5rZxbAeR,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-PSD-4C62301525,https://education.asfai.org/objectives/59a6a350-2367-5924-b8d3-366654c7400d,Habits and Motivation,"Demonstrate the “Habits and Motivation” objective: Understand habit formation through the cue-routine-reward loop and how to design new habits intentionally; distinguish intrinsic motivation (doing something for its own value) from extrinsic motivation (rewards/punishments) and understand when each is more effective; understand procrastination as primarily an emotion regulation problem (avoiding discomfort) rather than a time management failure; apply self-determination theory (autonomy, competence, relatedness) to boost intrinsic motivation; design environments that reduce friction for desired behaviours.",Personal & Social Development,Self-Regulation & Resilience,12,13,CONCEPTUAL,0,0,unreviewed,mt_0ewYhTSHtP,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_0ewYhTSHtP,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-HIS-BD83CC0FC7,https://education.asfai.org/objectives/193e263d-5ca7-5560-b195-5209f20d764b,Robin Hood & King Arthur,"Demonstrate the “Robin Hood & King Arthur” objective: The legends of Robin Hood (Sherwood Forest, stealing from the rich, Merry Men) and King Arthur (Round Table, Excalibur, Camelot); that these are stories, not proven history, but reflect medieval values.",History,Medieval Times,5,7,CONCEPTUAL,3,0,unreviewed,mt_0FYFiLTqx4,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_0FYFiLTqx4,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-ELA-6C1D3AAA60,https://education.asfai.org/objectives/b7ef0e79-0ee3-5c9d-8603-c7e33b74a756,Recommending Books,"Demonstrate the “Recommending Books” objective: Recommend books to peers, giving reasons for choices based on knowledge of a wide range of genres, authors, and themes, and making comparisons within and across books.",English,Reading Comprehension,9,10,META,3,1,unreviewed,mt_0MfpLj0Uhb,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_0MfpLj0Uhb,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-SCI-2273D51424,https://education.asfai.org/objectives/f99c690d-1ee1-5926-b26b-0a91bb570745,Digestion & Enzymes,"Demonstrate the “Digestion & Enzymes” objective: Describe the organs of the human digestive system and how food is physically and chemically digested, including the role of enzymes as biological catalysts.",Science,Organisms & Life Processes,11,13,CONCEPTUAL,3,2,unreviewed,mt_0NlbulkB5P,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_0NlbulkB5P,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-ELA-81EB1DD890,https://education.asfai.org/objectives/8dbb5918-3f13-5b51-ac0e-c66bf2557533,Fronted Adverbials and Commas,Demonstrate the “Fronted Adverbials and Commas” objective: Use fronted adverbials to vary sentence openings and punctuate them with commas.,English,Grammar & Punctuation,8,9,PROCEDURAL,3,0,unreviewed,mt_0QJoKWABdC,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_0QJoKWABdC,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-LIF-29DEB1E228,https://education.asfai.org/objectives/f1f85277-cda8-5c15-9f29-39f81725b899,Global Trade,Demonstrate the “Global Trade” objective: Why countries trade with each other; imports and exports; how goods travel around the world; that different countries use different currencies.,Life Skills,Money & Finance,9,11,CONCEPTUAL,3,0,unreviewed,mt_0Rx1ISxXFE,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_0Rx1ISxXFE,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-SCI-E2DD747789,https://education.asfai.org/objectives/bdc2cf95-608d-5408-a3a5-7e434a05fff3,DNA & Genes,"Demonstrate the “DNA & Genes” objective: Describe the double helix structure of DNA (base pairs, complementarity), explain how genes are sections of DNA that code for proteins, introduce the central dogma (DNA → mRNA → protein) conceptually, and discuss the ethical implications of CRISPR gene editing — including potential benefits (genetic disease treatment) and concerns (germline editing, 'designer babies').",Science,The Human Body,12,14,CONCEPTUAL,3,0,unreviewed,mt_0sELh0MYWb,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_0sELh0MYWb,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-SCI-F656B25F3B,https://education.asfai.org/objectives/fd93bf6d-3bf2-550b-b350-e3743c137b56,Changing Scientific Knowledge,Demonstrate the “Changing Scientific Knowledge” objective: Evaluate competing scientific explanations about dinosaurs by weighing fossil evidence — understanding that scientific knowledge changes as new fossils are discovered and new methods of analysis are developed.,Science,Dinosaurs & Paleontology,9,11,META,3,0,unreviewed,mt_0T0Zf0YG6k,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_0T0Zf0YG6k,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-SCI-BCE7189D8C,https://education.asfai.org/objectives/bf098b0d-b5ae-523e-b96c-9a7c70756b64,Where Rainforests Are,"Demonstrate the “Where Rainforests Are” objective: Know that rainforests are found in a belt around the middle of the Earth — in South America (the Amazon), Central Africa (the Congo), and Southeast Asia — and that they appear on every continent except Antarctica and Europe.",Science,Rainforests,5,7,CONCEPTUAL,3,0,unreviewed,mt_0u3QNroZ34,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_0u3QNroZ34,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
